Gene	Ensembl
KIAA1328	ENSG00000150477
KIAA1958	ENSG00000165185
KIF21A	ENSG00000139116
KIF21B	ENSG00000116852
KIF25	ENSG00000125337
KIF26B	ENSG00000162849
KIF3A	ENSG00000131437
KIF6	ENSG00000164627
KIFC2	ENSG00000167702
KLC1	ENSG00000126214
KLF16	ENSG00000129911
KLHL2	ENSG00000109466
KLHL3	ENSG00000146021
KLHL4	ENSG00000102271
KLK6	ENSG00000167755
KLRC2	ENSG00000205809
KLRC3	ENSG00000205810
KNDC1	ENSG00000171798
KRT222	ENSG00000213424
L1CAM	ENSG00000198910
LACC1	ENSG00000179630
LAMP5	ENSG00000125869
LANCL1	ENSG00000115365
LANCL3	ENSG00000147036
LCNL1	ENSG00000214402
LCTL	ENSG00000188501
LDLRAD4	ENSG00000168675
LGR5	ENSG00000139292
LHCGR	ENSG00000138039
LHPP	ENSG00000107902
LHX8	ENSG00000162624
LHX9	ENSG00000143355
LIMK1	ENSG00000106683
LINC00672	ENSG00000263874
LINC02210-CRHR1	ENSG00000263715
LINGO1	ENSG00000169783
LLGL1	ENSG00000131899
LMO1	ENSG00000166407
LMO3	ENSG00000048540
LMX1B	ENSG00000136944
LPAR4	ENSG00000147145
LRAT	ENSG00000121207
LRFN1	ENSG00000128011
LRFN5	ENSG00000165379
LRP1B	ENSG00000168702
LRP2	ENSG00000081479
LRRC3B	ENSG00000179796
LRRC4	ENSG00000128594
LRRC4B	ENSG00000131409
LRRC4C	ENSG00000148948
LRRC63	ENSG00000173988
LRRC74B	ENSG00000187905
LRRC8D	ENSG00000171492
LRRN1	ENSG00000175928
LRRTM3	ENSG00000198739
LSAMP	ENSG00000185565
LY6H	ENSG00000176956
LY6L	ENSG00000261667
LYG2	ENSG00000185674
LYNX1	ENSG00000180155
LYPD6	ENSG00000187123
LZTS3	ENSG00000088899
MAB21L3	ENSG00000173212
MACIR	ENSG00000181751
MAGED4B	ENSG00000187243
MAGEE1	ENSG00000198934
MAGEE2	ENSG00000186675
MAGI2	ENSG00000187391
MAN2A1	ENSG00000112893
MANEAL	ENSG00000185090
MAP1S	ENSG00000130479
MAP3K10	ENSG00000130758
MAP3K9	ENSG00000006432
MAP6D1	ENSG00000180834
MAP7	ENSG00000135525
MAP7D2	ENSG00000184368
MAP9	ENSG00000164114
MAPK10	ENSG00000109339
MAPK11	ENSG00000185386
MAPK4	ENSG00000141639
MAPK8IP1	ENSG00000121653
MAPT	ENSG00000186868
MARCKSL1	ENSG00000175130
MAST3	ENSG00000099308
MATK	ENSG00000007264
MCF2L	ENSG00000126217
MCF2L2	ENSG00000053524
MCHR1	ENSG00000128285
MCTP1	ENSG00000175471
MEGF11	ENSG00000157890
MEIS3	ENSG00000105419
METRN	ENSG00000103260
METTL25	ENSG00000127720
MFAP3L	ENSG00000198948
MGA	ENSG00000174197
MGAT3	ENSG00000128268
MICAL2	ENSG00000133816
MICAL3	ENSG00000243156
MICU3	ENSG00000155970
MINAR1	ENSG00000169330
MINDY4B	ENSG00000214237
MKRN3	ENSG00000179455
MLLT11	ENSG00000213190
MMD2	ENSG00000136297
MMP16	ENSG00000156103
MMP17	ENSG00000198598
MOB3B	ENSG00000120162
MOSPD2	ENSG00000130150
MPP2	ENSG00000108852
MPP3	ENSG00000161647
MPP6	ENSG00000105926
MRAP2	ENSG00000135324
MRAS	ENSG00000158186
MRO	ENSG00000134042
MROH9	ENSG00000117501
MRPL41	ENSG00000182154
MSANTD1	ENSG00000188981
MSH4	ENSG00000057468
MSMP	ENSG00000215183
MT-CO1	ENSG00000198804
MT-CO2	ENSG00000198712
MT-CO3	ENSG00000198938
MT-ND1	ENSG00000198888
MT-ND2	ENSG00000198763
MT-ND4L	ENSG00000212907
MT-ND5	ENSG00000198786
MT1F	ENSG00000198417
MTMR7	ENSG00000003987
MTNR1A	ENSG00000168412
MTRNR2L1	ENSG00000256618
MTRNR2L12	ENSG00000269028
MTRNR2L13	ENSG00000270394
MTRNR2L3	ENSG00000256222
MTRNR2L5	ENSG00000249860
MTRNR2L8	ENSG00000255823
MTSS2	ENSG00000132613
MUSK	ENSG00000030304
MVB12B	ENSG00000196814
MYH15	ENSG00000144821
MYMK	ENSG00000187616
MYO16	ENSG00000041515
MYO5A	ENSG00000197535
MYRIP	ENSG00000170011
MYT1	ENSG00000196132
NACC2	ENSG00000148411
NAGPA	ENSG00000103174
NALCN	ENSG00000102452
NANOG	ENSG00000111704
NAP1L2	ENSG00000186462
NAP1L3	ENSG00000186310
NAP1L5	ENSG00000177432
NAV2	ENSG00000166833
NAV3	ENSG00000067798
NBPF4	ENSG00000196427
NCAM1	ENSG00000149294
NCAM2	ENSG00000154654
NCS1	ENSG00000107130
NDP	ENSG00000124479
NDRG1	ENSG00000104419
NDRG2	ENSG00000165795
NDRG4	ENSG00000103034
NDUFAF8	ENSG00000224877
NELL1	ENSG00000165973
NELL2	ENSG00000184613
NETO2	ENSG00000171208
NEXMIF	ENSG00000050030
NFASC	ENSG00000163531
NFE2L3	ENSG00000050344
NFIA	ENSG00000162599
NGB	ENSG00000165553
NGEF	ENSG00000066248
NGFR	ENSG00000064300
NGRN	ENSG00000182768
NHLH1	ENSG00000171786
NINJ2	ENSG00000171840
NIPA1	ENSG00000170113
NIPAL3	ENSG00000001461
NIPAL4	ENSG00000172548
NKD1	ENSG00000140807
NKX2-8	ENSG00000136327
NKX6-1	ENSG00000163623
NLGN1	ENSG00000169760
NLGN3	ENSG00000196338
NLGN4X	ENSG00000146938
NMB	ENSG00000197696
NMBR	ENSG00000135577
NMNAT2	ENSG00000157064
NMNAT3	ENSG00000163864
NODAL	ENSG00000156574
NOG	ENSG00000183691
NOVA1	ENSG00000139910
NOVA2	ENSG00000104967
NPAP1	ENSG00000185823
NPAS1	ENSG00000130751
NPAS3	ENSG00000151322
NPBWR1	ENSG00000288611
NPC1	ENSG00000141458
NPIPB12	ENSG00000169203
NPM2	ENSG00000158806
NPSR1	ENSG00000187258
NPY4R	ENSG00000204174
NRCAM	ENSG00000091129
NRDE2	ENSG00000119720
NRG1	ENSG00000157168
NRG3	ENSG00000185737
NRG4	ENSG00000169752
NRIP2	ENSG00000053702
NRIP3	ENSG00000175352
NRN1	ENSG00000124785
NRSN2	ENSG00000125841
NRXN2	ENSG00000110076
NRXN3	ENSG00000021645
NSG1	ENSG00000168824
NTM	ENSG00000182667
NTN1	ENSG00000065320
NTRK2	ENSG00000148053
NTRK3	ENSG00000140538
NUDT11	ENSG00000196368
NWD2	ENSG00000174145
NXPH2	ENSG00000144227
NXPH3	ENSG00000182575
NXPH4	ENSG00000182379
NYAP1	ENSG00000166924
OCM	ENSG00000122543
OGFRL1	ENSG00000119900
OLFM2	ENSG00000105088
OLR1	ENSG00000173391
ONECUT2	ENSG00000119547
OPHN1	ENSG00000079482
OPN4	ENSG00000122375
OR10AD1	ENSG00000172640
OR10H1	ENSG00000186723
OR10H5	ENSG00000172519
OR14J1	ENSG00000204695
OR14L1P	ENSG00000198452
OR1D2	ENSG00000184166
OR1I1	ENSG00000094661
OR1M1	ENSG00000170929
OR2AK2	ENSG00000187080
OR2AT4	ENSG00000171561
OR2C3	ENSG00000196242
OR2H2	ENSG00000204657
OR2J2	ENSG00000204700
OR2L2	ENSG00000203663
OR2L3	ENSG00000198128
OR2M3	ENSG00000228198
OR2T12	ENSG00000177201
OR4D9	ENSG00000172742
OR52E4	ENSG00000180974
OR5A1	ENSG00000172320
OR5A2	ENSG00000172324
OR5AS1	ENSG00000181785
OR6J1	ENSG00000255804
OR6Y1	ENSG00000197532
OR7A5	ENSG00000188269
OTUD7B	ENSG00000264522
OVOL3	ENSG00000105261
P2RX2	ENSG00000187848
P2RX7	ENSG00000089041
P2RY12	ENSG00000169313
PAAF1	ENSG00000175575
PABPC1L2A	ENSG00000186288
PACC1	ENSG00000065600
PACS2	ENSG00000179364
PADI2	ENSG00000117115
PAIP2B	ENSG00000124374
PALM	ENSG00000099864
PAQR4	ENSG00000162073
PAQR8	ENSG00000170915
PARD6A	ENSG00000102981
PASK	ENSG00000115687
PATJ	ENSG00000132849
PAX3	ENSG00000135903
PAX6	ENSG00000007372
PCBP3	ENSG00000183570
PCDH17	ENSG00000118946
PCDH20	ENSG00000280165
PCDH7	ENSG00000169851
PCDHA1	ENSG00000204970
PCDHA10	ENSG00000250120
PCDHA11	ENSG00000249158
PCDHA12	ENSG00000251664
PCDHA2	ENSG00000204969
PCDHA3	ENSG00000255408
PCDHA4	ENSG00000204967
PCDHA6	ENSG00000081842
PCDHA7	ENSG00000204963
PCDHA9	ENSG00000204961
PCDHAC2	ENSG00000243232
PCDHGA1	ENSG00000204956
PCDHGA11	ENSG00000253873
PCDHGA12	ENSG00000253159
PCDHGA5	ENSG00000253485
PCDHGA6	ENSG00000253731
PCDHGA7	ENSG00000253537
PCDHGA9	ENSG00000261934
PCDHGB1	ENSG00000254221
PCDHGB2	ENSG00000253910
PCDHGB3	ENSG00000262209
PCDHGC3	ENSG00000240184
PCP4	ENSG00000183036
PCP4L1	ENSG00000248485
PCSK2	ENSG00000125851
PCYT1B	ENSG00000102230
PDE4B	ENSG00000184588
PDE7B	ENSG00000171408
PDXK	ENSG00000160209
PDXP	ENSG00000241360
PDZD2	ENSG00000133401
PDZD4	ENSG00000067840
PEA15	ENSG00000162734
PEDS1-UBE2V1	ENSG00000124208
PEG10	ENSG00000242265
PGAP1	ENSG00000197121
PGBD5	ENSG00000177614
PGM2L1	ENSG00000165434
PHACTR1	ENSG00000112137
PHLDB1	ENSG00000019144
PHYHIP	ENSG00000168490
PHYHIPL	ENSG00000165443
PIK3C2B	ENSG00000133056
PKD2L1	ENSG00000107593
PKIB	ENSG00000135549
PKP4	ENSG00000144283
PLAAT3	ENSG00000176485
PLCB1	ENSG00000182621
PLCB4	ENSG00000101333
PLCL1	ENSG00000115896
PLCXD2	ENSG00000240891
PLCXD3	ENSG00000182836
PLD4	ENSG00000166428
PLEKHD1	ENSG00000175985
PLEKHG3	ENSG00000126822
PLEKHG5	ENSG00000171680
PLK5	ENSG00000185988
PLPPR1	ENSG00000148123
PLPPR5	ENSG00000117598
PLSCR5	ENSG00000231213
PLXNA4	ENSG00000221866
PMIS2	ENSG00000283758
PNCK	ENSG00000130822
PNMA2	ENSG00000240694
PNMA6A	ENSG00000235961
PNMA8A	ENSG00000182013
PNMA8B	ENSG00000204851
PNOC	ENSG00000168081
PNPLA5	ENSG00000100341
PODXL2	ENSG00000114631
POLR2A	ENSG00000181222
POMK	ENSG00000185900
PON2	ENSG00000105854
POU5F2	ENSG00000248483
POU6F2	ENSG00000106536
PPFIA3	ENSG00000177380
PPFIA4	ENSG00000143847
PPIAL4G	ENSG00000236334
PPIAL4H	ENSG00000270339
PPM1H	ENSG00000111110
PPP1R14A	ENSG00000167641
PPP1R16B	ENSG00000101445
PPP1R9A	ENSG00000158528
PPP1R9B	ENSG00000108819
PPP2R2B	ENSG00000156475
PPP2R2C	ENSG00000074211
PPP3CA	ENSG00000138814
PRAG1	ENSG00000275342
PRDM9	ENSG00000164256
PRELID3A	ENSG00000141391
PREX1	ENSG00000124126
PREX2	ENSG00000046889
PRKCA	ENSG00000154229
PRKCB	ENSG00000166501
PRKCE	ENSG00000171132
PRKCZ	ENSG00000067606
PRLHR	ENSG00000119973
PRMT8	ENSG00000111218
PROKR2	ENSG00000101292
PROX1	ENSG00000117707
PRPH	ENSG00000135406
PRR5L	ENSG00000135362
PRR7	ENSG00000131188
PRRG1	ENSG00000130962
PRRG3	ENSG00000130032
PRSS53	ENSG00000151006
PRUNE2	ENSG00000106772
PSAT1	ENSG00000135069
PSD	ENSG00000059915
PSD3	ENSG00000156011
PSPN	ENSG00000125650
PTCHD1	ENSG00000165186
PTGDR2	ENSG00000183134
PTK2B	ENSG00000120899
PTN	ENSG00000105894
PTPDC1	ENSG00000158079
PTPN20	ENSG00000204179
PTPN4	ENSG00000088179
PTPRD	ENSG00000153707
PTPRN2	ENSG00000155093
PTPRR	ENSG00000153233
PTPRT	ENSG00000196090
PTPRZ1	ENSG00000106278
PURG	ENSG00000172733
QDPR	ENSG00000151552
QKI	ENSG00000112531
RAB11FIP4	ENSG00000131242
RAB26	ENSG00000167964
RAB30	ENSG00000137502
RAB33A	ENSG00000134594
RAB37	ENSG00000172794
RAB39A	ENSG00000179331
RAB39B	ENSG00000155961
RAB40AL	ENSG00000102128
RAB40B	ENSG00000141542
RAB6C	ENSG00000222014
RADIL	ENSG00000157927
RADX	ENSG00000147231
RALYL	ENSG00000184672
RAMACL	ENSG00000235272
RANBP17	ENSG00000204764
RANBP3L	ENSG00000164188
RAP1GDS1	ENSG00000138698
RAPGEF4	ENSG00000091428
RAPGEF6	ENSG00000158987
RASGEF1A	ENSG00000198915
RASGRP1	ENSG00000172575
RASGRP3	ENSG00000152689
RASL10B	ENSG00000270885
RASSF2	ENSG00000101265
RASSF9	ENSG00000198774
RBFOX3	ENSG00000167281
REEP1	ENSG00000068615
REEP2	ENSG00000132563
RELL1	ENSG00000181826
RELL2	ENSG00000164620
REPS2	ENSG00000169891
REV3L	ENSG00000009413
RFFL	ENSG00000092871
RFPL1	ENSG00000128250
RFX3	ENSG00000080298
RGMA	ENSG00000182175
RGS11	ENSG00000076344
RGS12	ENSG00000159788
RGS14	ENSG00000169220
RGS16	ENSG00000143333
RGS17	ENSG00000091844
RGS20	ENSG00000147509
RGS6	ENSG00000182732
RGS7	ENSG00000182901
RGS7BP	ENSG00000186479
RGS9	ENSG00000108370
RHBDD2	ENSG00000005486
RHBDL1	ENSG00000103269
RHEBL1	ENSG00000167550
RIMBP2	ENSG00000060709
RIMS4	ENSG00000101098
RIPPLY2	ENSG00000203877
RNASE10	ENSG00000182545
RNF103-CHMP3	ENSG00000249884
RNF112	ENSG00000128482
RNF144A	ENSG00000151692
RNF152	ENSG00000176641
RNF165	ENSG00000141622
RNF175	ENSG00000145428
RNF182	ENSG00000180537
RNF208	ENSG00000212864
RNFT2	ENSG00000135119
ROBO2	ENSG00000185008
ROGDI	ENSG00000067836
RORB	ENSG00000198963
RPAP2	ENSG00000122484
RPE65	ENSG00000116745
RPS6KL1	ENSG00000198208
RSPO2	ENSG00000147655
RSPO4	ENSG00000101282
RTKN	ENSG00000114993
RTL1	ENSG00000254656
RTL9	ENSG00000243978
RTN1	ENSG00000139970
RTN3	ENSG00000133318
RTN4R	ENSG00000040608
RTN4RL1	ENSG00000185924
RUFY4	ENSG00000188282
RUNDC3A	ENSG00000108309
RUNDC3B	ENSG00000105784
RXFP1	ENSG00000171509
RXFP3	ENSG00000182631
RXFP4	ENSG00000173080
RXRG	ENSG00000143171
RYR3	ENSG00000198838
S1PR5	ENSG00000180739
SALL1	ENSG00000103449
SALL2	ENSG00000165821
SALL3	ENSG00000256463
SAMD13	ENSG00000203943
SAMD14	ENSG00000167100
SAPCD2	ENSG00000186193
SBK1	ENSG00000188322
SCAMP5	ENSG00000198794
SCARA3	ENSG00000168077
SCART1	ENSG00000214279
SCD	ENSG00000099194
SCD5	ENSG00000145284
SCGB1C1	ENSG00000188076
SCGN	ENSG00000079689
SCN1B	ENSG00000105711
SCN2B	ENSG00000149575
SCN3B	ENSG00000166257
SCN4B	ENSG00000177098
SCRG1	ENSG00000164106
SCRN1	ENSG00000136193
SCYGR1	ENSG00000284629
SDC3	ENSG00000162512
SDK2	ENSG00000069188
SECISBP2L	ENSG00000138593
SELENOW	ENSG00000178980
SEMA3B	ENSG00000012171
SEMA4D	ENSG00000187764
SEMA5A	ENSG00000112902
SEMA5B	ENSG00000082684
SEMA6A	ENSG00000092421
SEMA6B	ENSG00000167680
SEPTIN5	ENSG00000184702
SEPTIN7	ENSG00000122545
SEPTIN8	ENSG00000164402
SERP2	ENSG00000151778
SERPINE3	ENSG00000253309
SERPINI1	ENSG00000163536
SERTM1	ENSG00000180440
SEZ6L2	ENSG00000174938
SFMBT2	ENSG00000198879
SFXN5	ENSG00000144040
SGK3	ENSG00000104205
SGSM1	ENSG00000167037
SGTB	ENSG00000197860
SH3GL2	ENSG00000107295
SHANK3	ENSG00000251322
SHC3	ENSG00000148082
SHC4	ENSG00000185634
SHF	ENSG00000138606
SHISA3	ENSG00000178343
SHISA4	ENSG00000198892
SHISA9	ENSG00000237515
SHISAL1	ENSG00000138944
SHISAL2A	ENSG00000182183
SHOX2	ENSG00000168779
SHROOM4	ENSG00000158352
SIAH3	ENSG00000215475
SIGLEC8	ENSG00000105366
SIM1	ENSG00000112246
SIPA1L2	ENSG00000116991
SIPA1L3	ENSG00000105738
SIRPA	ENSG00000198053
SKOR2	ENSG00000215474
SLC12A5	ENSG00000124140
SLC14A1	ENSG00000141469
SLC18A2	ENSG00000165646
SLC1A4	ENSG00000115902
SLC22A15	ENSG00000163393
SLC22A23	ENSG00000137266
SLC24A3	ENSG00000185052
SLC25A22	ENSG00000177542
SLC25A23	ENSG00000125648
SLC25A48	ENSG00000145832
SLC26A5	ENSG00000170615
SLC2A6	ENSG00000160326
SLC35F1	ENSG00000196376
SLC35F4	ENSG00000151812
SLC36A1	ENSG00000123643
SLC44A1	ENSG00000070214
SLC47A2	ENSG00000180638
SLC48A1	ENSG00000211584
SLC4A10	ENSG00000144290
SLC6A1	ENSG00000157103
SLC6A15	ENSG00000072041
SLC6A9	ENSG00000196517
SLC7A11	ENSG00000151012
SLC7A5	ENSG00000103257
SLC9A5	ENSG00000135740
SLC9C2	ENSG00000162753
SLCO1A2	ENSG00000084453
SLCO3A1	ENSG00000176463
SLITRK2	ENSG00000185985
SLITRK3	ENSG00000121871
SLITRK4	ENSG00000179542
SLITRK5	ENSG00000165300
SMARCD3	ENSG00000082014
SMCO2	ENSG00000165935
SMIM10L2B	ENSG00000196972
SMIM17	ENSG00000268182
SMIM18	ENSG00000253457
SMIM29	ENSG00000186577
SMOC1	ENSG00000198732
SMOX	ENSG00000088826
SNCG	ENSG00000173267
SNN	ENSG00000184602
SNTA1	ENSG00000101400
SNTG1	ENSG00000147481
SNX22	ENSG00000157734
SNX30	ENSG00000148158
SOGA3	ENSG00000214338
SORCS1	ENSG00000108018
SORCS2	ENSG00000184985
SORL1	ENSG00000137642
SORT1	ENSG00000134243
SOX2	ENSG00000181449
SOX3	ENSG00000134595
SOX9	ENSG00000125398
SP9	ENSG00000217236
SPDYE17	ENSG00000186645
SPECC1	ENSG00000128487
SPINK14	ENSG00000196800
SPINK9	ENSG00000204909
SPOCD1	ENSG00000134668
SPOCK1	ENSG00000152377
SPOCK2	ENSG00000107742
SPOCK3	ENSG00000196104
SPRED3	ENSG00000188766
SPRN	ENSG00000203772
SPRY3	ENSG00000168939
SPTBN2	ENSG00000173898
SRARP	ENSG00000183888
SRGAP2	ENSG00000266028
SRGAP2B	ENSG00000196369
SRGAP2C	ENSG00000171943
SRGAP3	ENSG00000196220
SRP68	ENSG00000167881
SSTR1	ENSG00000139874
SSTR2	ENSG00000180616
SSTR3	ENSG00000278195
SSX7	ENSG00000187754
ST6GAL2	ENSG00000144057
ST6GALNAC3	ENSG00000184005
ST6GALNAC5	ENSG00000117069
ST8SIA1	ENSG00000111728
ST8SIA2	ENSG00000140557
ST8SIA3	ENSG00000177511
ST8SIA5	ENSG00000101638
ST8SIA6	ENSG00000148488
STAC2	ENSG00000141750
STEAP1B	ENSG00000105889
STIP1	ENSG00000168439
STK32A	ENSG00000169302
STMN1	ENSG00000117632
STMN3	ENSG00000197457
STON1-GTF2A1L	ENSG00000068781
STOX1	ENSG00000165730
STPG2	ENSG00000163116
STRIP2	ENSG00000128578
SULT6B1	ENSG00000138068
SUSD4	ENSG00000143502
SV2A	ENSG00000159164
SYNDIG1	ENSG00000101463
SYNE1	ENSG00000131018
SYNJ1	ENSG00000159082
SYT11	ENSG00000132718
SYT13	ENSG00000019505
SYT17	ENSG00000103528
SYT4	ENSG00000132872
SYT7	ENSG00000011347
SYT9	ENSG00000170743
SYTL5	ENSG00000147041
TACR1	ENSG00000115353
TACR3	ENSG00000169836
TAF11L10	ENSG00000284356
TAF11L5	ENSG00000284234
TAGLN3	ENSG00000144834
TARS3	ENSG00000185418
TAS2R30	ENSG00000256188
TAS2R4	ENSG00000127364
TBC1D12	ENSG00000108239
TBC1D30	ENSG00000111490
TBC1D31	ENSG00000156787
TBCB	ENSG00000105254
TBCEL-TECTA	ENSG00000285509
TBPL2	ENSG00000182521
TCEAL2	ENSG00000184905
TCEAL6	ENSG00000204071
TCEAL7	ENSG00000182916
TCERG1L	ENSG00000176769
TCF4	ENSG00000196628
TCFL5	ENSG00000101190
TCOF1	ENSG00000070814
TCP11L2	ENSG00000166046
TENM1	ENSG00000009694
TENM3	ENSG00000218336
TENM4	ENSG00000149256
TET1	ENSG00000138336
TFAP2E	ENSG00000116819
TGFA	ENSG00000163235
THRA	ENSG00000126351
THSD7B	ENSG00000144229
THY1	ENSG00000154096
TIAF1	ENSG00000221995
TIAM2	ENSG00000146426
TIGD3	ENSG00000173825
TLCD3B	ENSG00000149926
TLL2	ENSG00000095587
TLR9	ENSG00000239732
TMC7	ENSG00000170537
TMCC3	ENSG00000057704
TMEFF2	ENSG00000144339
TMEM121B	ENSG00000183307
TMEM158	ENSG00000249992
TMEM163	ENSG00000152128
TMEM169	ENSG00000163449
TMEM178A	ENSG00000152154
TMEM198	ENSG00000188760
TMEM200C	ENSG00000206432
TMEM212	ENSG00000186329
TMEM215	ENSG00000188133
TMEM229A	ENSG00000234224
TMEM229B	ENSG00000198133
TMEM255A	ENSG00000125355
TMEM35A	ENSG00000126950
TMEM63C	ENSG00000165548
TMEM74	ENSG00000164841
TMIE	ENSG00000181585
TMPRSS5	ENSG00000166682
TNFSF12-TNFSF13	ENSG00000248871
TNIK	ENSG00000154310
TNK2	ENSG00000061938
TP53INP2	ENSG00000078804
TPH1	ENSG00000129167
TPRN	ENSG00000176058
TRAJ24	ENSG00000211865
TRAJ31	ENSG00000211858
TRAJ54	ENSG00000211836
TRAJ59	ENSG00000211832
TRAK2	ENSG00000115993
TRAPPC3L	ENSG00000173626
TRBV20OR9-2	ENSG00000205274
TRBV24-1	ENSG00000211750
TREM2	ENSG00000095970
TREML1	ENSG00000161911
TRHDE	ENSG00000072657
TRIM2	ENSG00000109654
TRIM41	ENSG00000146063
TRIM46	ENSG00000163462
TRIM59	ENSG00000213186
TRIM62	ENSG00000116525
TRIM9	ENSG00000100505
TRPC3	ENSG00000138741
TRPM2	ENSG00000142185
TSPAN5	ENSG00000168785
TSPAN7	ENSG00000156298
TSPYL4	ENSG00000187189
TTYH1	ENSG00000167614
TUB	ENSG00000166402
TUBA1A	ENSG00000167552
TUBB2A	ENSG00000137267
TVP23A	ENSG00000166676
TYRO3	ENSG00000092445
UBASH3B	ENSG00000154127
UBR1	ENSG00000159459
UCMA	ENSG00000165623
UCN	ENSG00000163794
UMODL1	ENSG00000177398
UNC5A	ENSG00000113763
UNC5B	ENSG00000107731
UNC5C	ENSG00000182168
UNC5D	ENSG00000156687
UNC79	ENSG00000133958
USP27X	ENSG00000273820
USP31	ENSG00000103404
USP54	ENSG00000166348
UTS2R	ENSG00000181408
VAMP1	ENSG00000139190
VSTM2A	ENSG00000170419
VSTM2L	ENSG00000132821
VSTM5	ENSG00000214376
VWA3A	ENSG00000175267
VWA5B1	ENSG00000158816
VWA5B2	ENSG00000145198
WASF1	ENSG00000112290
WASF3	ENSG00000132970
WDFY3	ENSG00000163625
WDPCP	ENSG00000143951
WIPF3	ENSG00000122574
WNK1	ENSG00000060237
WNT6	ENSG00000115596
WNT7A	ENSG00000154764
WSCD1	ENSG00000179314
WSCD2	ENSG00000075035
YPEL1	ENSG00000100027
YPEL4	ENSG00000166793
YWHAG	ENSG00000170027
YWHAH	ENSG00000128245
Z84488.1	ENSG00000285446
ZBTB18	ENSG00000179456
ZBTB37	ENSG00000185278
ZBTB8B	ENSG00000273274
ZCCHC18	ENSG00000166707
ZCCHC24	ENSG00000165424
ZCRB1	ENSG00000139168
ZDHHC14	ENSG00000175048
ZDHHC20	ENSG00000180776
ZEB2	ENSG00000169554
ZFHX2	ENSG00000136367
ZFHX4	ENSG00000091656
ZFPM2	ENSG00000169946
ZIC3	ENSG00000156925
ZIC5	ENSG00000139800
ZIM2	ENSG00000269699
ZNF157	ENSG00000147117
ZNF302	ENSG00000089335
ZNF365	ENSG00000138311
ZNF382	ENSG00000161298
ZNF385A	ENSG00000161642
ZNF385C	ENSG00000187595
ZNF423	ENSG00000102935
ZNF442	ENSG00000198342
ZNF460	ENSG00000197714
ZNF469	ENSG00000225614
ZNF483	ENSG00000173258
ZNF521	ENSG00000198795
ZNF534	ENSG00000198633
ZNF648	ENSG00000179930
ZNF652	ENSG00000198740
ZNF66	ENSG00000160229
ZNF705A	ENSG00000196946
ZNF708	ENSG00000182141
ZNF730	ENSG00000183850
ZNF804A	ENSG00000170396
ZNF804B	ENSG00000182348
ZNF831	ENSG00000124203
ZPLD1	ENSG00000170044
ZSCAN1	ENSG00000152467
ZSWIM9	ENSG00000185453
