Gene	Ensembl
STPG2	ENSG00000163116
SULT6B1	ENSG00000138068
SUPT20H	ENSG00000102710
SURF2	ENSG00000148291
SUSD3	ENSG00000157303
SWI5	ENSG00000175854
SYCE1L	ENSG00000205078
SYCP2	ENSG00000196074
SYNJ2BP-COX16	ENSG00000258644
TACC3	ENSG00000013810
TBC1D3B	ENSG00000274808
TBC1D3C	ENSG00000278299
TBC1D3E	ENSG00000278599
TBC1D3H	ENSG00000274226
TBC1D3K	ENSG00000273513
TBL2	ENSG00000106638
TBPL1	ENSG00000028839
TCEAL6	ENSG00000204071
TCF24	ENSG00000261787
TCFL5	ENSG00000101190
TCL1B	ENSG00000213231
TCP10L2	ENSG00000166984
TCTE1	ENSG00000146221
TDRD5	ENSG00000162782
TDRD6	ENSG00000180113
TDRKH	ENSG00000182134
TEDC2	ENSG00000162062
TEX22	ENSG00000226174
TEX52	ENSG00000283297
THSD8	ENSG00000284491
TIAM2	ENSG00000146426
TIGD3	ENSG00000173825
TLCD3B	ENSG00000149926
TLE4	ENSG00000106829
TM4SF19	ENSG00000145107
TMC7	ENSG00000170537
TMEM215	ENSG00000188133
TMEM217	ENSG00000172738
TMEM229A	ENSG00000234224
TMEM232	ENSG00000186952
TMPRSS7	ENSG00000176040
TMPRSS9	ENSG00000178297
TOMM34	ENSG00000025772
TOP2A	ENSG00000131747
TP53TG3D	ENSG00000205456
TPRX1	ENSG00000178928
TPX2	ENSG00000088325
TRAJ27	ENSG00000211862
TRAPPC12	ENSG00000171853
TRBV7-3	ENSG00000211714
TRBV9	ENSG00000211716
TRIM37	ENSG00000108395
TRIM74	ENSG00000155428
TRIP13	ENSG00000071539
TROAP	ENSG00000135451
TSNAXIP1	ENSG00000102904
TSPAN19	ENSG00000231738
TSPEAR	ENSG00000175894
TSPYL5	ENSG00000180543
TTBK2	ENSG00000128881
TTC12	ENSG00000149292
TTC34	ENSG00000215912
TTC39A	ENSG00000085831
TTC7A	ENSG00000068724
TTLL5	ENSG00000119685
TTYH1	ENSG00000167614
TUBB8	ENSG00000261456
TUBG1	ENSG00000131462
TXNRD3	ENSG00000197763
UBE2S	ENSG00000108106
ULBP3	ENSG00000131019
ULK4	ENSG00000168038
USP29	ENSG00000131864
USP32	ENSG00000170832
USP50	ENSG00000170236
UTS2R	ENSG00000181408
VASH2	ENSG00000143494
VRK1	ENSG00000100749
VRK3	ENSG00000105053
VRTN	ENSG00000133980
VWA3B	ENSG00000168658
WASF1	ENSG00000112290
WDR62	ENSG00000075702
WDR90	ENSG00000161996
WDR93	ENSG00000140527
WNK3	ENSG00000196632
XKR9	ENSG00000221947
XRRA1	ENSG00000166435
YPEL1	ENSG00000100027
YY2	ENSG00000230797
ZBED9	ENSG00000232040
ZC2HC1C	ENSG00000119703
ZCWPW2	ENSG00000206559
ZFHX2	ENSG00000136367
ZFP42	ENSG00000179059
ZIM2	ENSG00000269699
ZMYND12	ENSG00000066185
ZNF165	ENSG00000197279
ZNF200	ENSG00000010539
ZNF233	ENSG00000159915
ZNF280B	ENSG00000275004
ZNF280C	ENSG00000056277
ZNF311	ENSG00000197935
ZNF385C	ENSG00000187595
ZNF487	ENSG00000243660
ZNF492	ENSG00000229676
ZNF534	ENSG00000198633
ZNF546	ENSG00000187187
ZNF563	ENSG00000188868
ZNF57	ENSG00000171970
ZNF578	ENSG00000258405
ZNF628	ENSG00000197483
ZNF646	ENSG00000167395
ZNF677	ENSG00000197928
ZNF689	ENSG00000156853
ZNF711	ENSG00000147180
ZNF728	ENSG00000269067
ZNF730	ENSG00000183850
ZNF732	ENSG00000186777
ZNF821	ENSG00000102984
ZNHIT2	ENSG00000174276
ZSCAN1	ENSG00000152467
ZSCAN5A	ENSG00000131848
ZWILCH	ENSG00000174442
ZYG11A	ENSG00000203995
